time,Q_1,Q_3,Q_2
2017-09-02T00:00:00,0.000529686823143782,2.7915260537738556e-7,1.0515591976588913e-18
2017-09-03T00:00:00,0.0018710436962764809,3.0558627736096395e-6,4.001375187812855e-6
2017-09-04T00:00:00,0.0023323987997324615,5.525603880022947e-6,7.958907998547363e-6
2017-09-05T00:00:00,0.002853697237148087,0.00022296030430498496,5.8553369420976584e-5
2017-09-06T00:00:00,0.010645265994522478,0.02952195651562445,53.32569765321093
2017-09-07T00:00:00,0.06944069311659194,0.1368326192877661,69.01412520921842
2017-09-08T00:00:00,14.928927830476011,0.17799861604388745,68.85063876132695
2017-09-09T00:00:00,35.13366088809026,0.17665638922629157,68.7946463270889
2017-09-10T00:00:00,34.89065000515546,0.16908040102048683,71.95967496161536
2017-09-11T00:00:00,38.12317152029664,0.38588509835165663,82.39857299350528
2017-09-12T00:00:00,45.9160687469872,0.7230663574717088,83.53824239123747
2017-09-13T00:00:00,45.989999490768554,0.7272837681353698,83.1374658176773
2017-09-14T00:00:00,48.2176372426841,0.6983709805448092,82.59650641824476
2017-09-15T00:00:00,49.036665914519496,0.6714916845837067,82.16174478538277
2017-09-16T00:00:00,48.708155116854016,0.6490107547677878,81.8185897034105
2017-09-17T00:00:00,48.375028395474565,0.6324199242442754,81.54935083987407
2017-09-18T00:00:00,48.05896013586885,0.6197243163325868,81.23490807783094
2017-09-19T00:00:00,47.831499666510034,0.6057410344110706,80.94240879887447
2017-09-20T00:00:00,47.68214620934544,0.5941897640137379,80.7945191516193
2017-09-21T00:00:00,47.60385868988786,0.5960545132352876,80.74372451114311
2017-09-22T00:00:00,47.61904490136263,0.6084271739564443,80.86900528334807
2017-09-23T00:00:00,47.59179963720146,0.6291143254806187,81.09859183119497
2017-09-24T00:00:00,47.477798661830796,0.654454957616959,81.18258861836362
2017-09-25T00:00:00,47.379183828312705,0.6626909809036209,81.29181368085297
2017-09-26T00:00:00,47.340967647359044,0.6625974156869193,81.57839997221058
2017-09-27T00:00:00,47.43179871519146,0.6846525458256624,81.4690553627047
2017-09-28T00:00:00,47.64224268071817,0.6862603107380809,81.22238022295703
2017-09-29T00:00:00,47.543976227542295,0.6603553015681839,81.37987772590574
2017-09-30T00:00:00,47.531603364964774,0.680301356884018,81.31582888105429
2017-10-01T00:00:00,48.17925277975757,0.7314416061161807,81.33735753664548
2017-10-02T00:00:00,49.3583224691422,0.7432365512112208,81.45439112228301
2017-10-03T00:00:00,49.566908040913546,0.7202175026710519,82.03157822542961
2017-10-04T00:00:00,50.07184511154316,0.7092108123755648,82.5216508490921
2017-10-05T00:00:00,51.799161108975966,0.7071216496907847,82.66652554235905
2017-10-06T00:00:00,51.85685613742181,0.6936117254929751,82.59278080050775
2017-10-07T00:00:00,50.59620213606422,0.6637067723906279,81.74223194551115
2017-10-08T00:00:00,48.91725504819836,0.6145530636885611,80.70278572537113
2017-10-09T00:00:00,47.49597138637544,0.5546815513303108,79.87288232532227
2017-10-10T00:00:00,46.40528607486514,0.49590973039622316,79.34048260921605
2017-10-11T00:00:00,45.5822230108767,0.4563204536947499,79.06425964110962
2017-10-12T00:00:00,45.104878447106366,0.4501263214296041,78.93632856661343
2017-10-13T00:00:00,45.14822435841652,0.46377085042476957,78.94744425598712
2017-10-14T00:00:00,45.16721046478202,0.48094828332139977,78.96881794429547
2017-10-15T00:00:00,45.06382141473366,0.4891558513572704,79.26207633568644
2017-10-16T00:00:00,45.21878432650902,0.5035260226210998,79.5713350804393
2017-10-17T00:00:00,49.02767382652459,0.5147771603286967,79.7167023868697
2017-10-18T00:00:00,51.32710600123247,0.49961371338244603,80.33935739151035
2017-10-19T00:00:00,49.97083318598228,0.4785097196626739,80.31200453047846
2017-10-20T00:00:00,48.627096347679476,0.4783074338771529,80.07157669138356
2017-10-21T00:00:00,47.62084237774687,0.4961024048944542,79.87928570830822
2017-10-22T00:00:00,46.82360563862516,0.5018422391830131,79.48460358452367
2017-10-23T00:00:00,45.48870765643165,0.48751718090489976,79.44746896226839
2017-10-24T00:00:00,44.431682542773906,0.48411045609371683,79.28668853970855
2017-10-25T00:00:00,44.48317413116616,0.49048636380865124,78.92618864463572
2017-10-26T00:00:00,44.22750902212405,0.47832972036453364,78.62327254741557
2017-10-27T00:00:00,42.95675943820053,0.45482132174019624,78.28068666100118
2017-10-28T00:00:00,42.60946168863949,0.43818496442194393,78.08496255262864
2017-10-29T00:00:00,44.416865702443175,0.5353828124596572,80.19256452996031
2017-10-30T00:00:00,48.32062092000297,1.8228150730704835,86.58510413403316
2017-10-31T00:00:00,57.389840352997844,3.026327286960509,90.34333104541035
2017-11-01T00:00:00,62.40506930937664,3.5176225689366127,94.2138194617156
2017-11-02T00:00:00,104.78934409734647,2.9681503403179224,91.95326038678036
2017-11-03T00:00:00,117.57060878301927,2.160577789912637,95.43597950731453
2017-11-04T00:00:00,100.87482838508511,1.6431788192917705,97.92409923198215
2017-11-05T00:00:00,87.44388219486918,1.3236601094755096,93.17030984767963
2017-11-06T00:00:00,77.83286062859966,1.1549833801180194,88.37554932360904
2017-11-07T00:00:00,70.70258942917312,1.0788298627967225,83.97052871180126
2017-11-08T00:00:00,65.24125232409042,1.0429149955536,79.75340778333273
2017-11-09T00:00:00,60.754574332544756,1.025379590627843,75.43009630296156
2017-11-10T00:00:00,57.4479415386052,1.0111003528567977,71.1221936585453
2017-11-11T00:00:00,55.31537219842676,1.0096396846959528,66.91148178654815
2017-11-12T00:00:00,54.74884682518941,1.0725479470469932,63.21273040761281
